,Id,LotFrontage,LotArea,LotShape,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SalePrice,Age_Category,MSZoning_FV,MSZoning_RL,MSZoning_RM,BldgType_1Fam,HouseStyle_2Story,Exterior1st_BrkFace,Exterior1st_Wd Sdng,Exterior2nd_Wd Sdng,MasVnrType_None,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,GarageType_Modified_Attchd,GarageType_Modified_Detchd,bathrooms_final,Garage_final,total_house_area,qual*total_house_area,semi_built_area,BsmtUnitsGrade,BsmtGrade,elec_inf,rooms_to_size,land_score
1275,1297,80.0,8700.0,4.0,145847.08,5,6.0,1963.0,1963,148.0,3.0,1.0,4,776.0,344.0,1120.0,4,1,1128.0,0,1128.0,2,0,4.0,3,6,0.0,0,1963.0,2,2.0,525.0,1,192,20,12,2008,155000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2100.0,2248.0,11240.0,212.0,3104,10080,9,282.0,10.680516217076775
1276,1298,35.0,3675.0,4.0,128219.7,6,5.0,2005.0,2006,82.0,4.0,2.5,5,547.0,0.0,547.0,4,1,1072.0,0,1072.0,2,0,3.0,3,5,0.0,0,2005.0,3,2.0,525.0,1,0,44,6,2006,140000,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,3150.0,1619.0,9714.0,44.0,2735,8752,9,357.3333333333333,9.826108354640688
1277,1299,110.0,17352.5,1.5,128219.7,10,5.0,2008.0,2008,394.375,5.0,2.5,5,1746.875,466.0,1992.375,5,1,2106.125,950,2715.375,2,1,4.0,5,10,2.5,4,2008.0,3,2.0,952.125,1,214,165,1,2008,160000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,5739.5,4454.875,34119.375,506.0,7750,36026,10,653.5833333333333,11.844600154469802
1278,1300,75.0,7500.0,4.0,145847.08,5,7.0,1959.0,1994,0.0,3.0,0.0,1,340.0,0.0,1246.0,5,1,1246.0,0,1246.0,1,1,4.0,4,6,0.0,0,1959.0,2,1.0,305.0,1,218,0,5,2010,154000,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,610.0,2492.0,12460.0,218.0,2152,11214,10,311.5,10.532096211958502
1279,1301,65.0,10762.0,3.0,192854.51,7,5.0,1999.0,1999,344.0,4.0,0.0,5,694.0,284.0,978.0,5,1,1005.0,978,1983.0,2,1,4.0,4,9,1.0,3,1999.0,3,2.0,490.0,1,0,0,5,2009,225000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,2940.0,2961.0,20727.0,0.0,3470,15648,10,495.75,11.07553615927742
1280,1302,74.0,7500.0,3.0,210624.73,6,7.0,1942.0,1950,0.0,3.0,0.0,3,547.0,224.0,771.0,2,1,753.0,741,1494.0,1,0,4.0,4,7,2.0,4,1942.0,1,1.0,213.0,1,0,0,11,2009,177500,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.25,213.0,2265.0,13590.0,224.0,1641,6939,7,373.5,10.868568448579715
1281,1303,92.0,10120.0,4.0,289724.71499999997,8,5.0,1994.0,1994,391.0,4.0,0.0,5,740.0,425.0,1165.0,5,1,1203.0,1323,2526.0,2,1,5.0,4,8,1.0,3,1994.0,2,3.0,844.0,1,309,78,12,2006,290000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,5064.0,3691.0,29528.0,387.0,3700,18640,10,505.2,10.831706855275558
1282,1304,73.0,8688.0,4.0,225379.84,7,5.0,2005.0,2005,228.0,4.0,2.0,0,0.0,1616.0,1616.0,5,1,1616.0,0,1616.0,2,0,4.0,4,7,0.0,0,2005.0,2,3.0,834.0,1,208,59,4,2006,232000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5004.0,3232.0,22624.0,267.0,0,25856,10,404.0,10.679135954607817
1283,1305,32.0,3363.0,4.0,128219.7,7,5.0,2004.0,2004,117.0,4.0,0.0,0,0.0,976.0,976.0,5,1,976.0,732,1708.0,2,0,4.0,4,7,0.0,0,2004.0,1,2.0,380.0,1,0,40,4,2006,130000,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,760.0,2684.0,18788.0,40.0,0,15616,10,427.0,9.826108354640688
1284,1306,108.0,13173.0,3.0,289724.71499999997,9,5.0,2006.0,2007,300.0,5.0,0.0,5,1572.0,80.0,1652.0,5,1,1652.0,0,1652.0,2,0,3.0,5,6,2.0,5,2006.0,3,2.0,840.0,1,404,102,11,2009,325000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5040.0,3304.0,29736.0,506.0,7750,36026,10,550.6666666666666,11.277684028457882
1285,1307,48.0,6955.0,3.0,289724.71499999997,7,5.0,2005.0,2006,94.0,4.0,0.0,0,0.0,1368.0,1368.0,5,1,1368.0,0,1368.0,2,0,3.0,4,6,1.0,4,2005.0,2,2.0,474.0,1,132,35,9,2006,202500,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1896.0,2736.0,19152.0,167.0,0,21888,10,456.0,10.638975573585599
1286,1308,60.0,8072.0,4.0,197965.77,5,5.0,1994.0,1995,0.0,4.0,0.0,4,746.0,244.0,990.0,5,1,990.0,0,990.0,1,0,4.0,3,5,0.0,0,2000.0,1,2.0,480.0,1,0,64,5,2009,138000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,960.0,1980.0,9900.0,64.0,2984,15840,10,247.5,10.605594474467546
1287,1309,100.0,12000.0,4.0,128225.3,5,7.0,1948.0,2005,0.0,3.0,0.0,5,144.0,172.0,924.0,5,1,1122.0,0,1122.0,1,0,3.0,4,6,0.0,0,1948.0,1,2.0,528.0,1,0,36,5,2008,147000,2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1056.0,2046.0,10230.0,36.0,3152,8316,10,374.0,11.002099841204238
1288,1310,66.5,7153.0,4.0,186555.8,6,5.0,1991.0,1991,88.0,4.0,0.0,5,1200.0,78.0,1278.0,4,1,1294.0,0,1294.0,2,0,4.0,4,6,0.0,0,1991.0,2,2.0,496.0,1,112,51,6,2008,179200,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1984.0,2572.0,15432.0,163.0,6000,20448,9,323.5,10.484725040542484
1289,1311,100.0,17352.5,4.0,210624.73,7,7.5,1959.0,2002,0.0,4.0,2.0,5,1406.0,496.0,1902.0,3,1,1902.0,0,1902.0,2,0,4.0,5,7,2.0,3,1959.0,3,2.0,567.0,1,0,165,5,2010,335000,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,3402.0,3804.0,26628.0,207.0,7030,30432,8,475.5,11.379394072345706
1290,1312,68.0,8814.0,4.0,197965.77,7,5.0,2005.0,2007,80.0,4.0,0.0,5,925.0,349.0,1274.0,5,1,1274.0,0,1274.0,2,0,4.0,4,6,0.0,0,2005.0,2,2.0,508.0,1,264,98,1,2007,203000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,2032.0,2548.0,17836.0,362.0,4625,20384,10,318.5,10.693534557836033
1291,1313,89.5,9572.0,3.0,289724.71499999997,8,5.0,1990.0,1990,336.0,5.0,0.0,5,482.0,971.0,1453.0,5,1,1453.0,1357,2715.375,2,1,5.0,4,9,1.0,5,1990.0,2,2.0,750.0,1,420,0,6,2007,302000,2,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,3000.0,4263.0,34104.0,500.0,2410,36026,10,562.0,10.95835691825632
1292,1314,108.0,14774.0,3.0,289724.71499999997,9,5.0,1999.0,1999,165.0,4.0,0.0,0,0.0,1393.0,1393.0,5,1,1422.0,1177,2599.0,2,1,5.0,4,10,1.0,3,1999.0,3,3.0,779.0,1,420,30,5,2010,333168,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,5739.5,3992.0,34119.375,584.125,0,22288,10,519.8,11.392383627316738
1293,1315,60.0,8190.0,4.0,128219.7,4,6.0,1954.0,1954,0.0,3.0,0.0,2,732.0,216.0,948.0,5,1,948.0,0,948.0,1,0,4.0,3,5,1.0,3,1956.0,1,1.0,280.0,1,0,36,10,2007,119000,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,280.0,1896.0,7584.0,36.0,1464,8532,10,237.0,10.620107089281216
1294,1316,85.0,11075.0,4.0,145847.08,6,5.0,1969.0,1969,0.0,2.0,1.0,4,500.0,176.0,952.0,3,1,1092.0,1020,2112.0,2,1,5.0,3,9,2.0,4,1969.0,1,2.0,576.0,1,280,0,6,2008,206900,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,1152.0,3064.0,18384.0,280.0,2276,3808,8,422.4,10.921883507347436
1295,1317,61.0,10226.0,3.0,197965.77,8,5.0,2008.0,2008,270.0,5.0,2.5,0,0.0,1622.0,1622.0,5,1,1630.0,0,1630.0,2,0,4.0,5,8,1.0,4,2008.0,2,3.0,860.0,1,172,42,1,2009,295493,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5160.0,3252.0,26016.0,214.0,0,36026,10,407.5,11.024448244868
1296,1318,47.0,4230.0,4.0,225379.84,7,5.0,2006.0,2007,0.0,5.0,0.0,0,0.0,1352.0,1352.0,5,1,1352.0,0,1352.0,2,0,3.0,4,5,1.0,4,2006.0,2,2.0,466.0,1,0,165,4,2007,208900,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1864.0,2704.0,18928.0,241.0,0,33800,10,450.6666666666667,9.959395184474424
1297,1319,70.0,14781.0,2.0,197965.77,8,5.0,2001.0,2002,178.0,4.0,2.5,0,0.0,1686.125,1753.0,5,1,1787.0,0,1787.0,2,0,4.0,4,7,1.0,3,2001.0,2,3.0,748.0,1,198,150,8,2006,275000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4488.0,3540.0,28320.0,348.0,0,28048,10,446.75,11.547008000267386
1298,1320,75.0,10215.0,4.0,128219.7,4,5.0,1954.0,1954,132.0,3.0,0.0,4,492.0,372.0,864.0,5,1,948.0,0,948.0,1,0,4.0,3,5,0.0,0,1954.0,1,1.0,248.0,1,0,0,2,2007,111000,2,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.25,248.0,1812.0,7248.0,0.0,1968,7776,10,237.0,11.023371976479778
1299,1321,70.0,8400.0,4.0,145847.08,6,3.5,1957.0,1957,0.0,3.0,0.0,4,189.0,628.0,1478.0,4,1,1478.0,0,1478.0,1,1,4.0,3,6,2.0,4,1957.0,2,2.0,442.0,1,114,0,6,2009,156500,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.5,1768.0,2956.0,17736.0,330.0,2078,13302,9,369.5,10.645424897265505
1300,1322,52.0,6627.0,3.0,124834.05,3,6.0,1949.0,1950,0.0,1.5,0.0,0,0.0,0.0,73.375,3,0,720.0,0,720.0,1,0,3.0,3,4,0.0,0,1955.0,1,1.0,287.0,1,0,0,7,2008,72500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.25,287.0,720.0,2160.0,0.0,0,0,7,240.0,10.590666961316282
1301,1323,107.0,10186.0,3.0,289724.71499999997,7,5.0,1992.0,1992,0.0,4.0,0.0,5,674.0,76.0,750.0,5,1,1061.0,862,1923.0,2,1,4.0,4,8,1.0,3,1992.0,2,2.0,564.0,1,240,39,6,2010,190000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.25,2256.0,2673.0,18711.0,279.0,3370,12000,10,480.75,11.020528976672605
1302,1324,50.0,5330.0,4.0,124834.05,4,7.0,1940.0,1950,0.0,3.0,0.0,1,280.0,140.0,420.0,4,1,708.0,0,708.0,1,0,3.0,2,5,0.0,0,1950.0,0,0.0,0.0,1,164,0,12,2009,82500,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.25,0.0,1128.0,4512.0,164.0,280,3780,9,236.0,10.527016666215204
1303,1325,75.0,9986.0,4.0,225379.84,8,5.0,2006.0,2007,394.375,5.0,2.0,0,0.0,1686.125,1795.0,5,1,1795.0,0,1795.0,2,0,3.0,4,7,1.0,4,2007.0,2,3.0,895.0,1,0,49,2,2007,147000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,5370.0,3590.0,28720.0,49.0,0,36026,10,598.3333333333334,10.818377303494655
1304,1326,40.0,3636.0,4.0,100123.78,4,4.0,1922.0,1950,0.0,3.0,0.0,0,0.0,796.0,796.0,2,0,796.0,0,796.0,1,0,3.0,3,5,0.0,0,1950.0,0,0.0,0.0,0,0,0,1,2008,55000,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.25,0.0,1592.0,6368.0,0.0,0,7164,6,265.3333333333333,9.826108354640688
1305,1327,70.0,4270.0,4.0,128219.7,3,6.0,1931.0,2006,0.0,3.0,0.0,2,544.0,0.0,544.0,5,1,774.0,0,774.0,1,0,4.0,4,6,0.0,0,2006.0,0,0.0,0.0,1,0,0,5,2007,79000,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.25,0.0,1318.0,3954.0,0.0,1088,4896,10,193.5,9.96880701865677
1306,1328,60.0,6600.0,4.0,156270.12,5,7.5,1982.0,2008,0.0,3.0,0.0,4,641.0,175.0,816.0,5,1,816.0,0,816.0,1,0,4.0,4,5,1.0,5,1982.0,1,1.0,264.0,1,0,0,10,2008,130500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,264.0,1632.0,8160.0,0.0,2564,7344,10,204.0,10.404262840448617
1307,1329,60.0,10440.0,4.0,128225.3,6,7.0,1920.0,1950,0.0,4.0,0.0,1,493.0,1017.0,1510.0,5,1,1584.0,1208,2715.375,2,0,5.5,3,8,2.0,3,1920.0,1,2.0,520.0,1,0,165,6,2008,256000,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1040.0,4302.0,25812.0,584.125,493,24160,10,465.3333333333333,10.86283777387073
1308,1330,63.0,9084.0,3.0,192854.51,7,5.0,1998.0,1998,0.0,4.0,0.0,0,0.0,935.0,935.0,4,1,955.0,677,1632.0,2,1,4.0,3,8,1.0,3,1998.0,3,2.0,462.0,1,0,28,6,2006,176500,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,2772.0,2567.0,17969.0,28.0,0,14960,9,408.0,10.906029372453505
1309,1331,85.0,10000.0,4.0,225379.84,8,5.0,2006.0,2006,394.375,4.0,2.0,0,0.0,1588.0,1588.0,5,1,1588.0,0,1588.0,2,0,4.0,4,7,1.0,4,2006.0,2,3.0,825.0,1,144,45,12,2007,227000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4950.0,3176.0,25408.0,189.0,0,25408,10,397.0,10.819778284410283
1310,1332,55.0,10780.0,3.0,197965.77,5,5.0,1976.0,1976,0.0,3.0,2.0,4,483.0,428.0,911.0,4,1,954.0,0,954.0,1,0,4.0,3,6,0.0,0,1976.0,1,2.0,576.0,1,0,0,7,2006,132500,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.25,1152.0,1865.0,9325.0,0.0,1932,8199,9,238.5,11.077207313691043
1311,1333,67.0,8877.0,4.0,128219.7,4,6.0,1938.0,1958,0.0,3.0,1.0,4,690.0,126.0,816.0,5,1,816.0,0,816.0,1,0,3.0,3,3,1.0,4,1958.0,1,1.0,288.0,1,0,0,5,2009,100000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,288.0,1632.0,6528.0,0.0,2760,7344,10,272.0,10.47751330218821
1312,1334,60.0,7200.0,4.0,100123.78,5,6.0,1938.0,1995,0.0,3.0,0.0,0,0.0,803.0,803.0,5,1,803.0,557,1360.0,1,1,3.0,4,6,0.0,0,1951.0,1,1.0,297.0,1,0,65,7,2006,125500,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.5,297.0,2163.0,10815.0,65.0,0,7227,10,453.3333333333333,10.491274217438248
1313,1335,30.0,2368.0,4.0,104493.75,5,6.0,1970.0,1970,312.0,3.0,0.0,1,765.0,0.0,765.0,3,1,765.0,600,1365.0,1,1,4.0,3,7,0.0,0,1970.0,1,2.0,440.0,1,0,36,5,2009,125000,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,880.0,2130.0,10650.0,36.0,765,6885,8,341.25,9.826108354640688
1314,1336,80.0,9650.0,4.0,189050.07,6,5.0,1977.0,1977,360.0,4.0,0.0,4,686.0,664.0,1350.0,3,1,1334.0,0,1334.0,2,0,3.0,3,6,1.0,3,1977.0,2,2.0,630.0,1,0,16,4,2009,167900,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,2520.0,2684.0,16104.0,16.0,2744,21600,8,444.6666666666667,10.784151106767132
1315,1337,87.0,9246.0,3.0,189050.07,5,5.0,1973.0,1973,394.375,3.0,0.0,0,0.0,1656.0,1656.0,3,1,1656.0,0,1656.0,2,0,5.0,3,8,0.0,0,1973.0,1,2.0,506.0,1,0,165,11,2008,135000,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1012.0,3312.0,16560.0,211.0,0,14904,8,331.2,10.923705773776225
1316,1338,110.0,4118.0,3.0,128225.3,4,4.0,1941.0,1950,0.0,3.0,0.0,0,0.0,693.0,693.0,2,0,693.0,0,693.0,1,0,3.0,2,4,0.0,0,1950.0,0,0.0,0.0,0,0,20,3,2006,52500,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.25,0.0,1386.0,5544.0,20.0,0,6237,5,231.0,10.114882356815789
1317,1339,95.0,13450.0,3.0,197965.77,7,5.0,2002.0,2002,0.0,4.0,0.0,5,700.0,216.0,916.0,5,1,920.0,941,1861.0,2,1,4.0,4,8,0.0,0,2002.0,2,2.0,492.0,1,146,91,6,2006,200000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.25,1968.0,2777.0,19439.0,237.0,3500,14656,10,465.25,11.29849385425804
1318,1340,110.0,9560.0,3.0,197965.77,5,7.0,1972.0,1972,0.0,3.0,1.0,2,360.0,504.0,864.0,5,1,864.0,0,864.0,1,0,4.0,3,5,0.0,0,1972.0,2,1.0,288.0,1,0,0,6,2006,128500,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.25,576.0,1728.0,8640.0,0.0,720,7776,10,216.0,10.957102475273501
1319,1341,70.0,8294.0,4.0,145847.08,4,5.0,1971.0,1971,0.0,3.0,0.0,0,0.0,858.0,858.0,3,1,872.0,0,872.0,1,0,4.0,3,5,0.0,0,1974.0,1,3.5,480.0,1,0,0,6,2007,123000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.25,1920.0,1730.0,6920.0,0.0,0,7722,8,218.0,10.632725553240427
1320,1342,66.0,13695.0,4.0,186555.8,6,5.0,2003.0,2004,0.0,4.0,0.0,5,814.0,300.0,1114.0,5,1,1114.0,0,1114.0,1,0,4.0,4,6,0.0,0,2004.0,1,2.0,576.0,1,0,78,7,2008,155000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1152.0,2228.0,13368.0,78.0,4070,17824,10,278.5,11.134223994131279
1321,1343,70.0,9375.0,4.0,197965.77,8,5.0,2002.0,2002,149.0,4.0,0.0,0,0.0,1284.0,1284.0,5,1,1284.0,885,2169.0,2,1,4.0,4,7,1.0,4,2002.0,2,2.0,647.0,1,192,87,8,2007,228500,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.5,2588.0,3453.0,27624.0,279.0,0,20544,10,542.25,10.755239763272712
1322,1344,57.0,7558.0,4.0,210624.73,6,6.0,1928.0,1950,0.0,3.0,0.0,0,0.0,896.0,896.0,4,1,1172.0,741,1913.0,1,1,4.0,3,9,1.0,3,1929.0,1,2.0,342.0,1,0,0,3,2009,177000,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.5,684.0,2809.0,16854.0,0.0,0,8064,9,478.25,10.722121353137489
1323,1345,85.0,11103.0,3.0,197965.77,7,5.0,2006.0,2006,0.0,4.0,0.0,0,0.0,728.0,728.0,5,1,728.0,728,1456.0,2,1,4.0,4,8,1.0,3,2006.0,3,2.0,440.0,1,0,0,7,2007,155835,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.5,2640.0,2184.0,15288.0,0.0,0,11648,10,364.0,11.106730090282321
1324,1346,50.0,6000.0,4.0,128225.3,4,4.0,1920.0,1950,0.0,3.0,0.0,4,250.0,710.0,960.0,4,1,960.0,0,960.0,1,0,3.0,2,5,0.0,0,1997.0,1,1.0,308.0,1,0,0,7,2007,108500,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.25,308.0,1920.0,7680.0,0.0,1000,8640,8,320.0,10.308952660644293
1325,1347,80.0,17352.5,2.0,189050.07,7,7.0,1968.0,2003,0.0,3.0,0.0,3,297.0,1203.0,1568.0,3,1,2106.125,0,2156.0,2,0,4.0,3,9,1.0,4,1968.0,2,2.0,508.0,1,0,80,6,2006,262500,2,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2032.0,3724.0,26068.0,370.0,1027,14112,8,539.0,11.844600154469802
1326,1348,93.0,15306.0,3.0,242247.45,8,5.0,2006.0,2007,100.0,5.0,2.5,5,80.0,1652.0,1732.0,5,1,1776.0,0,1776.0,2,0,4.0,4,7,1.0,4,2006.0,3,3.0,712.0,1,0,0,5,2007,283463,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5739.5,3508.0,28064.0,0.0,400,36026,10,444.0,11.715441729049703
1327,1349,66.5,16196.0,1.5,186555.8,7,5.0,1998.0,1998,0.0,4.0,2.5,5,1443.0,39.0,1482.0,5,1,1494.0,0,1494.0,2,0,4.0,4,5,1.0,2,1998.0,2,2.0,514.0,1,402,25,8,2007,215000,2,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2056.0,2976.0,20832.0,427.0,7215,23712,10,373.5,11.844600154469802
1328,1350,50.0,5250.0,4.0,128225.3,8,5.0,1883.125,1987,0.0,3.0,0.0,1,259.0,425.0,684.0,2,0,938.0,1215,2358.0,2,0,5.0,3,8,0.0,0,1987.0,0,0.0,0.0,1,0,54,12,2008,122000,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3042.0,24336.0,54.0,259,6156,6,471.6,10.17542126801977
1329,1351,91.0,11643.0,4.0,145847.08,5,5.0,1969.0,1969,368.0,3.0,0.0,1,500.0,748.0,1248.0,3,1,1338.0,1296,2634.0,2,2,5.5,3,10,0.0,0,1969.0,1,3.5,952.125,1,0,0,8,2009,200000,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.25,3872.0,3882.0,19410.0,0.0,500,11232,8,376.2857142857143,10.971898332471117
1330,1352,70.0,9247.0,3.0,145847.08,6,6.0,1962.0,1962,318.0,3.0,0.0,2,319.0,539.0,858.0,5,1,858.0,858,1716.0,1,1,5.0,3,8,1.0,4,1962.0,3,2.0,490.0,1,0,84,3,2008,171000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,2940.0,2574.0,15444.0,204.0,638,7722,10,343.2,10.923813922805694
1331,1353,50.0,6000.0,4.0,124834.05,6,7.5,1937.0,2000,0.0,3.0,0.0,0,0.0,698.0,698.0,3,1,786.0,390,1176.0,1,0,3.0,3,4,0.0,0,1999.0,1,2.0,624.0,0,210,0,7,2009,134900,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.25,1248.0,1874.0,11244.0,210.0,0,6282,8,392.0,10.308952660644293
1332,1354,56.0,14720.0,3.0,289724.71499999997,8,5.0,1995.0,1996,394.375,4.0,2.0,5,816.0,1217.0,1992.375,5,1,2053.0,1185,2715.375,2,1,5.0,4,9,1.0,5,1996.0,3,3.0,666.0,1,283,86,3,2010,410000,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.25,5739.5,4454.875,34119.375,369.0,4080,32528,10,647.6,11.388721861510922
1333,1355,70.0,10316.0,3.0,197965.77,7,5.0,2000.0,2000,0.0,4.0,0.0,5,735.0,257.0,992.0,5,1,992.0,873,1865.0,2,1,4.0,4,7,1.0,3,2000.0,2,3.0,839.0,1,0,165,6,2008,235000,2,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.25,5034.0,2857.0,19999.0,184.0,3675,15872,10,466.25,11.03321083622929
